oldURI	newURI
vanguardngr_columns_abike-dabiri%e2%80%99s-heretical-bill.html	468
vanguardngr_columns_abiola-june12buharis-benevolent-spirits-come-awake.html	469
vanguardngr_columns_aborted-valentine-coup.html	470
vanguardngr_columns_about-emenalo-finidi.html	471
vanguardngr_columns_above-ikpeazus-controversial-mandate.html	472
vanguardngr_columns_above-the-noise-of-governance.html	473
vanguardngr_columns_abuja-blasts-let-truth-be-told.html	474
vanguardngr_columns_abuja-corruption-is-your-name-2.html	475
vanguardngr_columns_abuja-fleet-street-and-that-kuje-mother-of-two.html	476
vanguardngr_columns_abuja-nigerias-divided-capital-city.html	477
vanguardngr_columns_abuja-residents-list-factors-can-lead-failed-marriage.html	478
vanguardngr_columns_abuja-the-city-where-vehicles-jog.html	479
vanguardngr_columns_abujas-ploy-diminish-lagos.html	480
vanguardngr_columns_abundant-life-jesus-christ.html	481
vanguardngr_columns_abuse-power-part.html	482
vanguardngr_columns_abusive-relationship.html	483
vanguardngr_columns_accessible-education-not.html	484
vanguardngr_columns_accident-el-rufai-cant-help-azu-ishiekwene.html	485
vanguardngr_columns_accountability-governance.html	486
vanguardngr_columns_acfs-anti-igbo-memo-1.html	487
vanguardngr_columns_acfs-anti-igbo-memo-2.html	488
vanguardngr_columns_achebe-coloquium-the-irrelevance-of-nigeria-america-relations.html	489
vanguardngr_columns_achebe-is-timeless-ruth-simmons-president-brown-university.html	490
vanguardngr_columns_achebe-soyinka-oba-s-k-adetona-appriasal-of-the-colonial-experience-2.html	491
vanguardngr_columns_achebe-soyinka-oba-s-k-adetona-appriasal-of-the-colonial-experience.html	492
vanguardngr_columns_achebe-visit-thanks-gov-fashola.html	493
vanguardngr_columns_achebeawo-war-a-plea-for-sanity-1.html	494
vanguardngr_columns_achebeawo-war-a-plea-for-sanity-2.html	495
vanguardngr_columns_achebeawo-war-a-plea-for-sanity-3.html	496
vanguardngr_columns_achebes-people.html	497
vanguardngr_columns_achieving-unity-through-national-discourse.html	498
vanguardngr_columns_achuzia-biafran-biafra.html	499
vanguardngr_columns_acn-feedback.html	500
vanguardngr_columns_acn-messes-up.html	501
vanguardngr_columns_acn-need-for-cautious-optimism.html	502
vanguardngr_columns_acn-regional-integration-and-gov-mimiko.html	503
vanguardngr_columns_across-a-chasm-in-two-jumps.html	504
vanguardngr_columns_acting-black-but-white.html	505
vanguardngr_columns_acting-president-osinbajo-nigerias-chance-new-beginning.html	506
vanguardngr_columns_acting-vice-president-does-not-need-deputy-nnamani.html	507
vanguardngr_columns_actually-holding-nigerias-money.html	508
vanguardngr_columns_acute-unemployment-as-w-n-d.html	509
vanguardngr_columns_adamawa-will-will.html	510
vanguardngr_columns_adams-oshiomhole-elephant-invaded-soldier-ants.html	511
vanguardngr_columns_adams-oshiomhole-sort-crankshaft-apc-needs.html	512
vanguardngr_columns_adams-oshiomholethe-man-season.html	513
vanguardngr_columns_adamu-adamu-adamu-2.html	514
vanguardngr_columns_adamu-adamu-adamu.html	515
vanguardngr_columns_adamu-ciroma-in-his-own-words2.html	516
vanguardngr_columns_adamu-muazu-hear.html	517
vanguardngr_columns_addicted-to-drama.html	518
vanguardngr_columns_adding-value.html	519
vanguardngr_columns_additional-dividends-of-a-deregulated-foreign-exchange-market.html	520
vanguardngr_columns_address-longer-letter.html	521
vanguardngr_columns_addressing-the-2011-elections-2.html	522
vanguardngr_columns_addressing-the-2011-elections-3.html	523
vanguardngr_columns_addressing-the-2011-elections.html	524
vanguardngr_columns_adebayo-ogbemudia-soldier-statesmen.html	525
vanguardngr_columns_adebayo-shittu-minister-communications-sycophancy-pomposity.html	526
vanguardngr_columns_adegoke-adelabu-penkelemesi-dazzling-politician-meteor-iconoclast-1915-1958.html	527
vanguardngr_columns_adekunle-fajuyi-want-us-forget.html	528
vanguardngr_columns_ademoyega-leader-of-first-coup.html	529
vanguardngr_columns_adichie-hilarys-twitter-feminist-thou.html	530
vanguardngr_columns_adieu-adeosun.html	531
vanguardngr_columns_adieu-beautiful-songbird.html	532
vanguardngr_columns_adieu-pa-ojidoh.html	533
vanguardngr_columns_adieu-perfect-gentleman-professor-rokosu.html	534
vanguardngr_columns_admiral-the-talibans-are-coming.html	535
vanguardngr_columns_admitting-mistake-fixing-problem.html	536
vanguardngr_columns_ado-khan-70-eko-o-nibaje.html	537
vanguardngr_columns_adoghes-50-years-marital-bliss.html	538
vanguardngr_columns_adoke-bye-to-war-on-corruption.html	539
vanguardngr_columns_adokiye%c2%a0-amiesimaka-man-of-the-year.html	540
vanguardngr_columns_adunni-oluwole-warned-independence.html	541
vanguardngr_columns_advantages-stronger-naira-2.html	542
vanguardngr_columns_advantages-stronger-naira.html	543
vanguardngr_columns_advent.html	544
vanguardngr_columns_adventures-in-advising-public-officials-1.html	545
vanguardngr_columns_adventures-in-advising-public-officials-2.html	546
vanguardngr_columns_adventures-in-prophecy-6-al-mustapha.html	547
vanguardngr_columns_adventures-in-prophecy-contd-prof-nnaji.html	548
vanguardngr_columns_adversarial-president-discontented-people.html	549
vanguardngr_columns_advice-jonathan-tinubu-dont-write-now-2.html	550
vanguardngr_columns_advice-jonathan-tinubu-dont-write-now.html	551
vanguardngr_columns_advice-president-jonathan-new-jet.html	552
vanguardngr_columns_advisers-et-al-will-he-will-he-not.html	553
vanguardngr_columns_advocates-devaluation-economic-terrorists.html	554
vanguardngr_columns_afc%e2%80%99s-60m-remittance-self-against-national-interest.html	555
vanguardngr_columns_afc-made-60m-round-tripping-cbn-funds.html	556
vanguardngr_columns_afe-babalola-delivers-keynote-lecture-oxford-university-today.html	557
vanguardngr_columns_affirmative-action-and-the-danger-of-mediocrity.html	558
vanguardngr_columns_afraid-daddy-freeze.html	559
vanguardngr_columns_afraid-goodluck-jonathan-1.html	560
vanguardngr_columns_afraid-goodluck-jonathan-2.html	561
vanguardngr_columns_afraid-stronger-naira-2.html	562
vanguardngr_columns_afraid-stronger-naira-3.html	563
vanguardngr_columns_afraid-stronger-naira.html	564
vanguardngr_columns_africa-africa-owei-lakemfa.html	565
vanguardngr_columns_africa-in-the-central-african-republic-politics.html	566
vanguardngr_columns_africa-status-report.html	567
vanguardngr_columns_african-agricultural-products-2.html	568
vanguardngr_columns_african-continental-free-trade-area-matters-arising.html	569
vanguardngr_columns_african-economic-redemption-chimera-hope.html	570
vanguardngr_columns_african-stories.html	571
vanguardngr_columns_african-vigil-fidel-castro.html	572
vanguardngr_columns_africans-selling-africans.html	573
vanguardngr_columns_africanuniversitycarbondale-illinoisdeath-fiyinfoluwa-onarinde.html	574
vanguardngr_columns_africas-incomplete-independence.html	575
vanguardngr_columns_africas-mirage-democracy-without-development.html	576
vanguardngr_columns_africas-push-back-icc.html	577
vanguardngr_columns_after-gej%e2%80%99s-mountain-retreat.html	578
vanguardngr_columns_after-inecs-ayoka-adebayo-what-next.html	579
vanguardngr_columns_after-recession-what-next.html	580
vanguardngr_columns_after-the-2015-polls-sweet-victory-and-its-problems.html	581
vanguardngr_columns_after-the-amnesty.html	582
vanguardngr_columns_after-the-august-visit.html	583
vanguardngr_columns_after-the-edo-lg-election-1.html	584
vanguardngr_columns_after-the-edo-lg-elections-2.html	585
vanguardngr_columns_after-the-mayhem-what-manner-of-amnesty.html	586
vanguardngr_columns_after-the-storm-2.html	587
vanguardngr_columns_after-the-storm-3.html	588
vanguardngr_columns_after-this-december-convention.html	589
vanguardngr_columns_after-us-trip-back-to-pressing-matters.html	590
vanguardngr_columns_after-water-summit-what-next.html	591
vanguardngr_columns_after-yar%e2%80%99adua-who-comes-next.html	592
vanguardngr_columns_again-age-agitations.html	593
vanguardngr_columns_again-conspiracy-of-silence-triumphs.html	594
vanguardngr_columns_again-medals-table-madness.html	595
vanguardngr_columns_again-obama.html	596
vanguardngr_columns_again-the-igbo-question.html	597
vanguardngr_columns_again-the-police.html	598
vanguardngr_columns_again-where-is-nnamdi-kanu.html	599
vanguardngr_columns_againbiafra.html	600
vanguardngr_columns_against-all-reasonable-expectation.html	601
vanguardngr_columns_againthe-health-sector.html	602
vanguardngr_columns_aganga-sanusi-and-faulty-budget-financing-process.html	603
vanguardngr_columns_aganga-vs-soludo-the-pot-and-the-kettle-2.html	604
vanguardngr_columns_aganga-vs-soludo-the-pot-and-the-kettle.html	605
vanguardngr_columns_agatu-massacre-triumph-evil.html	606
vanguardngr_columns_agbim-oh-agbim.html	607
vanguardngr_columns_age-cheatingthe-ikeddy-solution.html	608
vanguardngr_columns_age-deception.html	609
vanguardngr_columns_age-mugabe-age-ideas.html	610
vanguardngr_columns_age-of-uncertainty-resignation-in-protest.html	611
vanguardngr_columns_age-power-2.html	612
vanguardngr_columns_age-power.html	613
vanguardngr_columns_age-thing.html	614
vanguardngr_columns_agenda-behind-stings.html	615
vanguardngr_columns_agenda-for-buhari-rescue-confab.html	616
vanguardngr_columns_agenda-for-presidential-action.html	617
vanguardngr_columns_agenda-for-the-new-fa.html	618
vanguardngr_columns_agenda-governor-godwin-obaseki.html	619
vanguardngr_columns_agenda-new-nff.html	620
vanguardngr_columns_agenda-new-president.html	621
vanguardngr_columns_agenda-of-electoral-reforms-2011-and-beyond-2.html	622
vanguardngr_columns_agenda-of-electoral-reforms-2011-and-beyond.html	623
vanguardngr_columns_agenda-of-electoral-reforms-2011-beyond-2.html	624
vanguardngr_columns_agendaism-in-politics-the-consequences-on-the-nation.html	625
vanguardngr_columns_agfs-office-must-split-now.html	626
vanguardngr_columns_agony-boy-astrange-swollen-jaw.html	627
vanguardngr_columns_agree-ibb.html	628
vanguardngr_columns_aguiyi-ironsi.html	629
vanguardngr_columns_aids-teen-sex-education.html	630
vanguardngr_columns_aint-call-answer.html	631
vanguardngr_columns_aint-no-stopping-cameron-as-he-goes-for-isiss-jugular.html	632
vanguardngr_columns_aint-the-rule-of-lawa-bitch-1-2.html	633
vanguardngr_columns_aint-the-rule-of-lawa-bitch-1.html	634
vanguardngr_columns_aint-the-rule-of-lawa-bitch-2.html	635
vanguardngr_columns_aint-the-rule-of-lawa-bitch-3.html	636
vanguardngr_columns_air-air-everywhere-not-a-place-to-breathe-in-lagos.html	637
vanguardngr_columns_air-nigeria-ppp-and-the-rest-of-us.html	638
vanguardngr_columns_airborne-tales.html	639
vanguardngr_columns_airfares-disparity-yellow-fever-cards-our-self-respect.html	640
vanguardngr_columns_airlines-aviation-airways-minister-aviation.html	641
vanguardngr_columns_airport-road.html	642
vanguardngr_columns_airports.html	643
vanguardngr_columns_airways-workers-pension-outrage.html	644
vanguardngr_columns_aisha-buhari-lauds-wives-ambassadors-humanitarian-services-idps-nigeria.html	645
vanguardngr_columns_aisha-buhari-opens-governance.html	646
vanguardngr_columns_aisha-buharis-sting-operation.html	647
vanguardngr_columns_ait-football-awards-%e2%80%93-when-things-count.html	648
vanguardngr_columns_ait-football-awards.html	649
vanguardngr_columns_aiyegbeni-on-calabar-tracks.html	650
vanguardngr_columns_ajegunle-inferno.html	651
vanguardngr_columns_ajimobi-humour-and-candour-in-motion.html	652
vanguardngr_columns_ajimobis-giant-strides-in-folly.html	653
vanguardngr_columns_ajimobis-oyo.html	654
vanguardngr_columns_ajukwu-the-night-mask-in-nigerian-politics.html	655
vanguardngr_columns_akirogun-is-excited.html	656
vanguardngr_columns_akpabio-and-apcidal-self-combustion.html	657
vanguardngr_columns_akpabio-should-sober-down.html	658
vanguardngr_columns_akpabio-the-1st-trillion-naira-gov%e2%80%931.html	659
vanguardngr_columns_akpabio-udom-in-war-of-mutual-destruction.html	660
vanguardngr_columns_akpabio-wife-build-bungalow-for-widow.html	661
vanguardngr_columns_akpu-na-ogwu-patriot.html	662
vanguardngr_columns_akunyili-is-playing-the-game.html	663
vanguardngr_columns_akunyili-nigerian-death-rumour-syndrome.html	664
vanguardngr_columns_akwa-ibom%e2%80%99s-cinderella-story-2.html	665
vanguardngr_columns_akwa-ibom%e2%80%99s-cinderella-story.html	666
vanguardngr_columns_akwa-ibom-apc-now-friends.html	667
vanguardngr_columns_akwa-ibom-be-nice.html	668
vanguardngr_columns_akwa-ibom-state-goes-apc-jonathan-blunders.html	669
vanguardngr_columns_akwa-ibom-tribunal-legalisation-of-electoral-fraud-1.html	670
vanguardngr_columns_akwa-ibom-tribunal-legalisation-of-electoral-fraud-2.html	671
vanguardngr_columns_akwa-ibom-victim-of-oil-wells-injustice-%e2%80%931.html	672
vanguardngr_columns_akwa-united-and-the-right-to-dream.html	673
vanguardngr_columns_al-ahly-metaphor-success.html	674
vanguardngr_columns_al-majiri-education-journey-to-nowhere.html	675
vanguardngr_columns_al-mustapha-gets-its-own-deserts.html	676
vanguardngr_columns_al-mustapha-sings.html	677
vanguardngr_columns_alaba-rago-aboki-turns-waste-wealth.html	678
vanguardngr_columns_alabama-voters-choice-good-bad.html	679
vanguardngr_columns_alabi-isama-versus-obasanjo-will-a-duel-follow.html	680
vanguardngr_columns_alamieyeseighas-death-and-a-conflict-of-emotions.html	681
vanguardngr_columns_alams-cheer-up-worse-is-coming.html	682
vanguardngr_columns_alas-rivers-state-politicians-are-still-mad.html	683
vanguardngr_columns_albatross-abba-aji.html	684
vanguardngr_columns_alex-ekwueme-anyaoku-arthur-eze-the-ubas-obi-ojukwu-and-the-bazaar-in-anambra-state.html	685
vanguardngr_columns_alex-ekwueme-cornerstone-fourth-republic.html	686
vanguardngr_columns_alex-ekwueme-great-man-lived-mad-country.html	687
vanguardngr_columns_alex-ekwueme-life-travails-2.html	688
vanguardngr_columns_alfred-ilenre-saro-wiwas-half-departs.html	689
vanguardngr_columns_algeria-lost-in-its-history.html	690
vanguardngr_columns_algiers-forum-oil-stability-algorithm.html	691
vanguardngr_columns_alhaji-bamanga-tukur-gratitude.html	692
vanguardngr_columns_alhaji-haliru-dantoro-late-emir-of-borgu-1938-2015.html	693
vanguardngr_columns_alhaji-umaru-dikko-nostalgia-and-pdps-politics.html	694
vanguardngr_columns_alhaji-umaru-muttalab-the-suspect-mass-bomber-is-my-son.html	695
vanguardngr_columns_alhaji-zannah-umar-mustapha-1966-2015.html	696
vanguardngr_columns_alhassan-co-wrecking-crew-moves-apc.html	697
vanguardngr_columns_alhassan-game-long-knives.html	698
vanguardngr_columns_ali-ndumes-lamentation.html	699
vanguardngr_columns_aliko-dangote-cementing-africas-economic-development.html	700
vanguardngr_columns_aliko-dangote-quintessential-nigerian-entrepreneur.html	701
vanguardngr_columns_alison-maduekes-self-delusion-of-innocence-1.html	702
vanguardngr_columns_aliyu-gusau-and-the-dynamics-of-security-and-politics.html	703
vanguardngr_columns_all-because-of-one-man.html	704
vanguardngr_columns_all-behind-sunshine-stars.html	705
vanguardngr_columns_all-chiefs-no-indians.html	706
vanguardngr_columns_all-decisions-great-and-small.html	707
vanguardngr_columns_all-eyes-on-acn.html	708
vanguardngr_columns_all-eyes-on-osun-election-tribunal.html	709
vanguardngr_columns_all-failure-and-no-excuse.html	710
vanguardngr_columns_all-flesh-is-grass-1.html	711
vanguardngr_columns_all-flesh-is-grass-2.html	712
vanguardngr_columns_all-grown-up.html	713
vanguardngr_columns_all-hail-jonathan.html	714
vanguardngr_columns_all-hail-the-%e2%80%98progressives%e2%80%99-2.html	715
vanguardngr_columns_all-hail-the-%e2%80%98progressives%e2%80%99-3.html	716
vanguardngr_columns_all-hail-the-%e2%80%98progressives%e2%80%99-i.html	717
vanguardngr_columns_all-hail-this-toddler-55.html	718
vanguardngr_columns_all-hues-all-flavours.html	719
vanguardngr_columns_all-in-a-failed-budget.html	720
vanguardngr_columns_all-in-all.html	721
vanguardngr_columns_all-lives-matter.html	722
vanguardngr_columns_all-on-politics-and-nothing-for-economics.html	723
vanguardngr_columns_all-said-all-heard-what-next.html	724
vanguardngr_columns_all-that-jazz.html	725
vanguardngr_columns_all-the-insecticides-and-deodorants.html	726
vanguardngr_columns_all-the-noise-about-megawatts.html	727
vanguardngr_columns_all-the-presidents-men.html	728
vanguardngr_columns_all-the-way-to-the-gallows.html	729
vanguardngr_columns_all-things-are-of-god.html	730
vanguardngr_columns_all-things-impossible.html	731
vanguardngr_columns_allah-save-us-from-miyetti-allah.html	732
vanguardngr_columns_alleged-unremitted-49-8bn-mischief-ignorance-distraction.html	733
vanguardngr_columns_allergy-to-excellence.html	734
vanguardngr_columns_alli-must-go.html	735
vanguardngr_columns_allison-akene-ayida-speaks-1.html	736
vanguardngr_columns_allison-akene-ayida-speaks-2.html	737
vanguardngr_columns_allison-akene-ayida-speaks-3.html	738
vanguardngr_columns_allison-maduekes-long-walk-to-justice.html	739
vanguardngr_columns_almakuras-challenge-in-nasarawa-and-shettimas-worries-in-borno.html	740
